kind,api-version,name,policy,config-policy,standard,category,control,source,policy-dir
Secret,v1,ldap-secret,policy-oauth-ldap,policy-oauth-ldap-secret,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap/config-policies/policy-oauth-ldap-secret/Secret.ldap-secret.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap
OAuth,config.openshift.io/v1,cluster,policy-oauth-ldap,policy-oauth,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap/config-policies/policy-oauth/OAuth.cluster.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap
Project,project.openshift.io/v1,cluster-ops,policy-oauth-ldap,policy-oauth-ldapsync-project,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap/config-policies/policy-oauth-ldapsync-project/Project.cluster-ops.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap
ConfigMap,v1,ldap-config,policy-oauth-ldap,policy-oauth-ldapsync-configmap,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap/config-policies/policy-oauth-ldapsync-configmap/ConfigMap.ldap-config.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap
CronJob,batch/v1beta1,cronjob-ldap-group-sync,policy-oauth-ldap,policy-oauth-ldapsync-cronjob,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap/config-policies/policy-oauth-ldapsync-cronjob/CronJob.cronjob-ldap-group-sync.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap
ClusterRole,authorization.openshift.io/v1,ldap-group-syncer,policy-oauth-ldap,policy-oauth-ldapsync-cronjob-sa-cr,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap/config-policies/policy-oauth-ldapsync-cronjob-sa-cr/ClusterRole.ldap-group-syncer.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap
ClusterRoleBinding,rbac.authorization.k8s.io/v1,ldap-group-syncers,policy-oauth-ldap,policy-oauth-ldapsync-cronjob-sa-crb,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap/config-policies/policy-oauth-ldapsync-cronjob-sa-crb/ClusterRoleBinding.ldap-group-syncers.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap
ServiceAccount,v1,ldap-group-syncer,policy-oauth-ldap,policy-oauth-ldapsync-cronjob-sa,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap/config-policies/policy-oauth-ldapsync-cronjob-sa/ServiceAccount.ldap-group-syncer.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oauth-ldapsync/policies/policy-oauth-ldap
Namespace,v1,jobnamespace,policy-oc-client,policy-oc-client,CM-2 Baseline Configuration,NIST SP 800-53,CM Configuration Management,./work/c2p-output/parsed/CM-Configuration-Management/policy-oc-client-cronjob/policies/policy-oc-client/config-policies/policy-oc-client/Namespace.jobnamespace.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oc-client-cronjob/policies/policy-oc-client
ServiceAccount,v1,occlient,policy-oc-client,policy-oc-client,CM-2 Baseline Configuration,NIST SP 800-53,CM Configuration Management,./work/c2p-output/parsed/CM-Configuration-Management/policy-oc-client-cronjob/policies/policy-oc-client/config-policies/policy-oc-client/ServiceAccount.occlient.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oc-client-cronjob/policies/policy-oc-client
ClusterRoleBinding,rbac.authorization.k8s.io/v1,cluster-admin-occlient-sa-crb,policy-oc-client,policy-oc-client,CM-2 Baseline Configuration,NIST SP 800-53,CM Configuration Management,./work/c2p-output/parsed/CM-Configuration-Management/policy-oc-client-cronjob/policies/policy-oc-client/config-policies/policy-oc-client/ClusterRoleBinding.cluster-admin-occlient-sa-crb.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oc-client-cronjob/policies/policy-oc-client
CronJob,batch/v1beta1,basic-oc-client,policy-oc-client,policy-oc-client,CM-2 Baseline Configuration,NIST SP 800-53,CM Configuration Management,./work/c2p-output/parsed/CM-Configuration-Management/policy-oc-client-cronjob/policies/policy-oc-client/config-policies/policy-oc-client/CronJob.basic-oc-client.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-oc-client-cronjob/policies/policy-oc-client
Namespace,v1,openshift-storage,policy-odf-operator,policy-odf-namespace,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator/config-policies/policy-odf-namespace/Namespace.openshift-storage.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator
OperatorGroup,operators.coreos.com/v1alpha2,openshift-storage-operatorgroup,policy-odf-operator,policy-odf-operator-operatorgroup,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator/config-policies/policy-odf-operator-operatorgroup/OperatorGroup.openshift-storage-operatorgroup.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator
CatalogSource,operators.coreos.com/v1alpha1,odf-catalogsource,policy-odf-operator,policy-odf-operator-catalog-source,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator/config-policies/policy-odf-operator-catalog-source/CatalogSource.odf-catalogsource.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator
Subscription,operators.coreos.com/v1alpha1,odf-operator,policy-odf-operator,policy-odf-operator-subscription,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator/config-policies/policy-odf-operator-subscription/Subscription.odf-operator.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator
StorageSystem,odf.openshift.io/v1alpha1,odf-storagecluster-storagesystem,policy-odf-operator,policy-storagesystem,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator/config-policies/policy-storagesystem/StorageSystem.odf-storagecluster-storagesystem.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator
StorageCluster,ocs.openshift.io/v1,ocs-storagecluster,policy-odf-operator,policy-storagecluster,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator/config-policies/policy-storagecluster/StorageCluster.ocs-storagecluster.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-odf/policies/policy-odf-operator
ConfigMap,v1,nopod,policy-opa-sample,policy-opa-configmap,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-opa-sample/policies/policy-opa-sample/config-policies/policy-opa-configmap/ConfigMap.nopod.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-opa-sample/policies/policy-opa-sample
ArgoCD,argoproj.io/v1alpha1,openshift-gitops,openshift-gitops-policygenerator,openshift-gitops-policygenerator,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-gitops-policygenerator/policies/openshift-gitops-policygenerator/config-policies/openshift-gitops-policygenerator/ArgoCD.openshift-gitops.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-gitops-policygenerator/policies/openshift-gitops-policygenerator
ClusterRole,rbac.authorization.k8s.io/v1,openshift-gitops-policy-admin,openshift-gitops-policygenerator,openshift-gitops-policygenerator,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-gitops-policygenerator/policies/openshift-gitops-policygenerator/config-policies/openshift-gitops-policygenerator/ClusterRole.openshift-gitops-policy-admin.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-gitops-policygenerator/policies/openshift-gitops-policygenerator
ClusterRoleBinding,rbac.authorization.k8s.io/v1,openshift-gitops-policy-admin,openshift-gitops-policygenerator,openshift-gitops-policygenerator,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-gitops-policygenerator/policies/openshift-gitops-policygenerator/config-policies/openshift-gitops-policygenerator/ClusterRoleBinding.openshift-gitops-policy-admin.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-gitops-policygenerator/policies/openshift-gitops-policygenerator
Subscription,operators.coreos.com/v1alpha1,openshift-gitops-operator,openshift-gitops-installed,openshift-gitops-installed,NIST SP 800-53,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-gitops/policies/openshift-gitops-installed/config-policies/openshift-gitops-installed/Subscription.openshift-gitops-operator.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-gitops/policies/openshift-gitops-installed
Namespace,v1,openshift-serverless,policy-openshift-serverless,policy-openshift-serverless-namespaces,Platform,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless/config-policies/policy-openshift-serverless-namespaces/Namespace.openshift-serverless.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless
Namespace,v1,knative-serving,policy-openshift-serverless,policy-openshift-serverless-namespaces,Platform,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless/config-policies/policy-openshift-serverless-namespaces/Namespace.knative-serving.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless
Namespace,v1,knative-eventing,policy-openshift-serverless,policy-openshift-serverless-namespaces,Platform,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless/config-policies/policy-openshift-serverless-namespaces/Namespace.knative-eventing.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless
Subscription,operators.coreos.com/v1alpha1,serverless-operator,policy-openshift-serverless,policy-openshift-serverless-operator,Platform,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless/config-policies/policy-openshift-serverless-operator/Subscription.serverless-operator.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless
OperatorGroup,operators.coreos.com/v1,openshift-serverless,policy-openshift-serverless,policy-openshift-serverless-operator,Platform,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless/config-policies/policy-openshift-serverless-operator/OperatorGroup.openshift-serverless.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless
KnativeServing,operator.knative.dev/v1alpha1,knative-serving,policy-openshift-serverless,policy-openshift-serverless-serving,Platform,CM Configuration Management,CM-2 Baseline Configuration,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless/config-policies/policy-openshift-serverless-serving/KnativeServing.knative-serving.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-serverless/policies/policy-openshift-serverless
Project,project.openshift.io/v1,openshift-distributed-tracing,policy-openshift-servicemesh,policy-distributed-tracing-operator-project,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-servicemesh/policies/policy-openshift-servicemesh/config-policies/policy-distributed-tracing-operator-project/Project.openshift-distributed-tracing.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-servicemesh/policies/policy-openshift-servicemesh
Project,project.openshift.io/v1,istio-system,policy-openshift-servicemesh,policy-istio-system-project,NIST SP 800-53,CM Configuration Management,AC-3 Access Enforcement,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-servicemesh/policies/policy-openshift-servicemesh/config-policies/policy-istio-system-project/Project.istio-system.0.yaml,./work/c2p-output/parsed/CM-Configuration-Management/policy-openshift-servicemesh/policies/policy-openshift-servicemesh
